"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"I made chicken curry for the first time today for dinner. 
#dinner #stayathome #lockdown #curry https://t.co/pesdeCioWZ",FALSE,0,NA,2020-05-02 17:44:05,FALSE,NA,"1256640620766035972",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","IntertwinedKnit",0,FALSE,FALSE,NA,NA
"RT @LuchaCentralCom: This day on lucha libre history... (May 2)

Click on the link and discover the important events that occurred on this…",FALSE,0,NA,2020-05-02 17:44:05,FALSE,NA,"1256640619381952513",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HeroeDelDistrit",3,TRUE,FALSE,NA,NA
"#FreeCandace???

<U+0001F602><U+0001F602><U+0001F602><U+0001F923><U+0001F923><U+0001F923><U+0001F923><U+0001F923><U+0001F923>

NOPE.
The MI #StayAtHome order is lawful, smart, and designed to literally save lives.… https://t.co/AbVcl7SOmn",FALSE,0,NA,2020-05-02 17:44:05,TRUE,NA,"1256640617796587524",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","antifashyst",0,FALSE,FALSE,NA,NA
"RT @VisitGreecegr: Good morning friends <U+0001F31E> Once the sea casts a spell on you it holds you in a net of wonder forever. 
Hope you have a wonde…",FALSE,0,NA,2020-05-02 17:44:02,FALSE,NA,"1256640608128708609",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mohamedikou51",97,TRUE,FALSE,NA,NA
"RT @BashirAhmaad: These two frames show that Nigeria recorded more than 2,000 COVID–19 cases between 1st April to 1st May, with over 60 dea…",FALSE,0,NA,2020-05-02 17:44:02,FALSE,NA,"1256640606471966722",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Aashfinn",224,TRUE,FALSE,NA,NA
"RT @mvkoficial12: Can’t wait to go out <U+0001F60D> #12gang #StayAtHome #MonsterYamaha #MotoGP https://t.co/ePOryrRlG3",FALSE,0,NA,2020-05-02 17:43:58,FALSE,NA,"1256640591573606400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","stsojnazusa",82,TRUE,FALSE,NA,NA
"@_YASIR_NASIR @ahermadz @khalifa__D Sorry for not asking earlier. Hope y'all good? #StayAtHome",FALSE,1,"_YASIR_NASIR",2020-05-02 17:43:58,FALSE,"1256639939854426120","1256640588692295687","774360171103580160","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dvddy6lvck",0,FALSE,FALSE,NA,NA
"RT @VisitGreecegr: Did you know that crocus was a product traded in the past to the East through the northern Silk Road? 

Crokos; the ”flo…",FALSE,0,NA,2020-05-02 17:43:57,FALSE,NA,"1256640587085864961",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mohamedikou51",22,TRUE,FALSE,NA,NA
"RT @MumbaiMirror: A video doing the rounds on the internet shows a young couple at their wedding ceremony exchanging garlands which the hel…",FALSE,0,NA,2020-05-02 17:43:55,FALSE,NA,"1256640578282029058",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cecabg1963",34,TRUE,FALSE,NA,NA
"RT @wmurcharchives: 19 hours of interviews with legendary editor and sound designer Walter Murch, ACE on his exceptional career (THX1138, T…",FALSE,0,NA,2020-05-02 17:43:54,FALSE,NA,"1256640571390771200",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","TheJimBond",56,TRUE,FALSE,NA,NA
"RT @california: We are so close #California! Please #StayHome and help flatten the curve! If you need to go out, wear a mask and stay at le…",FALSE,0,NA,2020-05-02 17:43:54,FALSE,NA,"1256640570933432320",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","predictionmonk",6,TRUE,FALSE,NA,NA
"RT @tashe_art: Sunny morning my dear friends <U+0001F917><U+0001F337><U+2600><U+FE0F><U+2615>! Wish you a wonderful weekend! Keep your face to the sun and enjoy your coffee<U+0001F923> 
""A flow…",FALSE,0,NA,2020-05-02 17:43:52,FALSE,NA,"1256640562985304067",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","djkbrar",34,TRUE,FALSE,NA,NA
"RT @VisitGreecegr: Rise and Shine dear friends! It is said that travelling tends to magnify human emotions, so don't forget to about dream…",FALSE,0,NA,2020-05-02 17:43:48,FALSE,NA,"1256640548640829444",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mohamedikou51",119,TRUE,FALSE,NA,NA
"RT @Realhamdani: While selling #fruits and #vegetables  #online <U+0001F636><U+0001F34F><U+0001F34E><U+0001F350><U+0001F34A><U+0001F34B><U+0001F348><U+0001F353><U+0001F347><U+0001F349><U+0001F965><U+0001F966><U+0001F951><U+0001F336><U+0001F954><U+0001F9C5><U+0001F952><U+0001F9C4><U+0001F95D><U+0001F346><U+0001F34C><U+0001F347><U+0001F352><U+0001F34C>#Hamdani #StayAtHome #StayHome https://t.co/GwWNFBq…",FALSE,0,NA,2020-05-02 17:43:47,FALSE,NA,"1256640541791531008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Abbhiha",0,TRUE,FALSE,NA,NA
"RT @MPSTootingTnC: Luckily PC Knellar was on hand to break up this fight in #tooting this week! Luckily they listened to his advice and wen…",FALSE,0,NA,2020-05-02 17:43:44,FALSE,NA,"1256640531469422593",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Marianne2727",135,TRUE,FALSE,NA,NA
"RT @VisitGreecegr: The new era of Retsina with Ted Lelekas <U+2764> #greecefromhome #staysafe #stayathome <U+0001F377>https://t.co/JpmVbqq2Gm https://t.co/cN…",FALSE,0,NA,2020-05-02 17:43:41,FALSE,NA,"1256640519146528768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mohamedikou51",8,TRUE,FALSE,NA,NA
"RT @MarkoSilberhand: @GovWhitmer That is exactly the right answer ! 

Stay strong #Michigan - you not only have to fight against the #Coron…",FALSE,0,NA,2020-05-02 17:43:41,FALSE,NA,"1256640518001438721",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MarkoSilberhand",13,TRUE,FALSE,NA,NA
"#SaturdayPartyTime <U+0001F4FB> w/ @De Dean <U+0001F3A7> @Eugoko2

<U+25B6><U+FE0F> Healing <U+0001F5E3><U+FE0F> @amjaydany 

#FunRadio<U+0001F44D> 
#StayAtHome https://t.co/3qgKHD3PYN",FALSE,0,NA,2020-05-02 17:43:40,FALSE,NA,"1256640514381750281",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lovefmph977",0,FALSE,FALSE,NA,NA
"RT @ashamphoto: Typical we have another sunny day when it should be @OfficialBSB at Oulton Park <U+0001F926><U+0001F3FB><U+200D><U+2642><U+FE0F> 
#stayathome https://t.co/hWR24MZdSw",FALSE,0,NA,2020-05-02 17:43:37,FALSE,NA,"1256640502805520386",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ricardo75484174",5,TRUE,FALSE,NA,NA
"RT @BitaAbjadian: Thank you #mto
#love #faith #charity #islam #COVID #StayAtHome #staysafe https://t.co/qVy38dqhPK",FALSE,0,NA,2020-05-02 17:43:36,FALSE,NA,"1256640497466171393",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FaridheVakili",4,TRUE,FALSE,NA,NA
"RT @VisitGreecegr: Kalimera! How are you today? Let's take a look at the beautiful island of Hydra. Have you ever been there?  <U+2764> #greecefro…",FALSE,0,NA,2020-05-02 17:43:31,FALSE,NA,"1256640476255588356",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mohamedikou51",155,TRUE,FALSE,NA,NA
"RT @LaLigaEN: Don't try this at home. <U+0001F6AB>

#StayAtHome 
#LaLigaSantander https://t.co/Tlgrkmowy5",FALSE,0,NA,2020-05-02 17:43:31,FALSE,NA,"1256640476246978560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EndTime_Eagle",37,TRUE,FALSE,NA,NA
"RT @ANTI_BOUNTY: The Best Twitter Blockchain Promotion Tools #Antibounty
Get Started https://t.co/uC8KC8Ts9M
Motivated To Grow! #bestbounty…",FALSE,0,NA,2020-05-02 17:43:31,FALSE,NA,"1256640474950938624",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","K1dCrypt0",48,TRUE,FALSE,NA,NA
"RT @LTYGlobal: @rosacempaka @TaeyongProject @MY___0701 @devotee9571 @pygmalion_ty @PEACH_G71 @TTuo_T It's a fanmade event! We are just gett…",FALSE,0,NA,2020-05-02 17:43:23,FALSE,NA,"1256640443925663744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","snoopywoozens",24,TRUE,FALSE,NA,NA
"RT @VisitGreecegr: Good morning from Melissani Lake-Cave, Kefalonia Island. What a great cure for the blues; don't you agree?  <U+2764> #greecefro…",FALSE,0,NA,2020-05-02 17:43:20,FALSE,NA,"1256640430726418433",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mohamedikou51",133,TRUE,FALSE,NA,NA
"<U+0001F926><U+0001F3FE><U+200D><U+2642><U+FE0F><U+0001F926><U+0001F3FE><U+200D><U+2642><U+FE0F><U+0001F926><U+0001F3FE><U+200D><U+2642><U+FE0F><U+0001F926><U+0001F3FE><U+200D><U+2642><U+FE0F><U+0001F926><U+0001F3FE><U+200D><U+2642><U+FE0F><U+0001F926><U+0001F3FE><U+200D><U+2642><U+FE0F> LOL <U+0001F923><U+0001F602><U+0001F923><U+0001F602> no comment! #quarantinelife #StayAtHome https://t.co/4TmiFJEdcB",FALSE,7,NA,2020-05-02 17:43:14,FALSE,NA,"1256640404226793473",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OmarMoreno79",2,FALSE,FALSE,NA,NA
"There might be something going wrong.
There is T Silent in
Tsunami  but @PM_Nepal
Is trying make P silent in politi… https://t.co/OMKWIBNbx8",FALSE,0,NA,2020-05-02 17:43:11,TRUE,NA,"1256640393258688515",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bhunkure",0,FALSE,FALSE,NA,NA
"<U+0001F481><U+0001F3FC><U+200D><U+2642><U+FE0F> When your state tells you to stay  <U+0001F3E1> but you really want to go to a beach <U+0001F3DD> 
.
#coronavirus #coronacation… https://t.co/gEETfegPZJ",FALSE,0,NA,2020-05-02 17:43:08,TRUE,NA,"1256640378553262080",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ItzShayyyne",0,FALSE,FALSE,"-83.5401","41.6503"
"RT @iBlackSheep: Gallup update. Gallup is so quiet. Usually, the 1st weekend 120K more people are coming into town. Waiting at these Red Li…",FALSE,0,NA,2020-05-02 17:43:02,FALSE,NA,"1256640353005760513",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jhfarr",5,TRUE,FALSE,NA,NA
"RT @bindass69: @iAradhya_ @Hritesh_ @8177sonali @Babluku54396430 <U+270C><U+FE0F>  <U+0001F54A><U+FE0F>
        °    <U+0001F54A><U+FE0F>
        TO #SAVE OUR #BEAUTIFUL #LIFE…",FALSE,0,NA,2020-05-02 17:43:01,FALSE,NA,"1256640352158486528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bhartiya_savi",295,TRUE,FALSE,NA,NA
"RT @TheRightMelissa: @realDonaldTrump @MarkMeadows Democrats are extending their vacations indefinitely while Americans suffer instead of r…",FALSE,0,NA,2020-05-02 17:42:58,FALSE,NA,"1256640339395309573",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","luminescent1",177,TRUE,FALSE,NA,NA
"RT @FIFAWorldCup: #WorldCupAtHome | VOTE <U+0001F5F3><U+FE0F>

What was your favourite moment of <U+0001F1E9><U+0001F1EA> v <U+0001F1F3><U+0001F1F1>?

#WorldCup | #StayAtHome",FALSE,0,NA,2020-05-02 17:42:57,FALSE,NA,"1256640333804441600",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Xampionslig1989",15,TRUE,FALSE,NA,NA
"RT @Erixnxx: Avengers End Game (vs) Virus Corona Scene <U+0001F525>

#KIMJONGUNDEAD #pakgirl #COVID<U+30FC>19 #StayAtHome #Episode10 #Lonte #taeten #Avengers…",FALSE,0,NA,2020-05-02 17:42:56,FALSE,NA,"1256640329496707072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","novitaesterrr",392,TRUE,FALSE,NA,NA
"When meeting on the highest floor, you can see all arround you clearly
#stayhome 
#staysafe 
#stayathome… https://t.co/vjlyL8ZlfR",FALSE,0,NA,2020-05-02 17:42:55,TRUE,NA,"1256640326661439488",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Heber_Lawyer",0,FALSE,FALSE,NA,NA
"RT @wmurcharchives: 19 hours of interviews with legendary editor and sound designer Walter Murch, ACE on his exceptional career (THX1138, T…",FALSE,0,NA,2020-05-02 17:42:55,FALSE,NA,"1256640326162317312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kurtisnights",56,TRUE,FALSE,NA,NA
"RT @aprokorepublic: Everybody with their own wahala<U+0001F602><U+0001F602><U+0001F602><U+0001F602>.
.
.
Hope you following our account??
@aprokorepublic 
.
.
Cc: mc_shade1
@fitwithst…",FALSE,0,NA,2020-05-02 17:42:53,FALSE,NA,"1256640316653830151",NA,"<a href=""https://ctrlq.org"" rel=""nofollow"">MemeBotaqqtt</a>","sandra11811",1,TRUE,FALSE,NA,NA
"virtue signalling about #StayAtHome is pathetic and especially sheepish.
@TheNamibian @hagegeingob @NamPresidency",FALSE,0,NA,2020-05-02 17:42:51,FALSE,NA,"1256640308126892033",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bobbymeeja",0,FALSE,FALSE,NA,NA
"RT @blackwell_dgf: #Writerslift

#writers of the #WritingCommunity

#Readers of the #readingcommunity are stuck at home in the #lockdown…",FALSE,0,NA,2020-05-02 17:42:46,FALSE,NA,"1256640288845692928",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","HoltenHm",9,TRUE,FALSE,NA,NA
"RT @wmurcharchives: 19 hours of interviews with legendary editor and sound designer Walter Murch, ACE on his exceptional career (THX1138, T…",FALSE,0,NA,2020-05-02 17:42:46,FALSE,NA,"1256640286152896514",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Erikmitk",56,TRUE,FALSE,NA,NA
"Thanks To Alfie for your dedication, care and devotion... https://t.co/Pik7x8Z6Ph #staysafe #stayathome… https://t.co/QJkPcE6Pml",FALSE,0,NA,2020-05-02 17:42:43,TRUE,NA,"1256640274773807105",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AlfieThanks",0,FALSE,FALSE,NA,NA
"RT @YoutuberMrJoy: Dont Ask.... They Are Fan Of Whom.

We are Human First &amp; We have Humanity Relation 

My condolences to their entire fami…",FALSE,0,NA,2020-05-02 17:42:33,FALSE,NA,"1256640234726383617",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Vibhashdp01",54,TRUE,FALSE,NA,NA
"RT @FIFAWorldCup: #WorldCupAtHome | VOTE <U+0001F5F3><U+FE0F>

What was your favourite moment of <U+0001F1E9><U+0001F1EA> v <U+0001F1F3><U+0001F1F1>?

#WorldCup | #StayAtHome",FALSE,0,NA,2020-05-02 17:42:31,FALSE,NA,"1256640222806323200",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","fifaworldcup_ar",15,TRUE,FALSE,NA,NA
"RT @LaLigaEN: <U+0001F4C5> #OnThisDay in 2009, @FCBarcelona went to the Bernabeu for the first time under Pep Guardiola.

...and scored SIX goals. <U+0001F525>…",FALSE,0,NA,2020-05-02 17:42:24,FALSE,NA,"1256640196726140928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Iateraljorge",380,TRUE,FALSE,NA,NA
"Don't try this at home. <U+0001F6AB>

#StayAtHome 
#LaLigaSantander https://t.co/Tlgrkmowy5",FALSE,132,NA,2020-05-02 17:42:21,FALSE,NA,"1256640181597360129",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","LaLigaEN",37,FALSE,FALSE,NA,NA
"RT @LUIGI_VEN: If You Can Order A Pizza, You Can Make Money With This System!""
Do you want to make money online? Take advantage of your tim…",FALSE,0,NA,2020-05-02 17:42:19,FALSE,NA,"1256640174773211139",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Dre13811049",28,TRUE,FALSE,NA,NA
"RT @SeanCarroll2014: The official music video for my second single called “hideaway” is now up on my YouTube channel. Make sure to check it…",FALSE,0,NA,2020-05-02 17:42:12,FALSE,NA,"1256640145052372994",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SeanCarroll2014",1,TRUE,FALSE,NA,NA
"RT @marie_nassar: <U+0001F338><U+0001F495>Happy weekend dear friends<U+0001F337><U+0001F343><U+0001F436><U+0001F436><U+0001F609><U+0001F49E>

#SaturdayMorning <U+2615><U+FE0F><U+0001F36A> #StayAtHome https://t.co/hBNUCqkGWP",FALSE,0,NA,2020-05-02 17:42:08,FALSE,NA,"1256640127289438210",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Gatuflis",427,TRUE,FALSE,NA,NA
"RT @hikari_No78: Keep hard training <U+0001F61D>
@ptrhonda 
@WorldSBK 
#StayAtHome https://t.co/aYPCFXzPcj",FALSE,0,NA,2020-05-02 17:42:05,FALSE,NA,"1256640113762635776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tepusuke",77,TRUE,FALSE,NA,NA
"RT @YoutuberMrJoy: Dont Ask.... They Are Fan Of Whom.

We are Human First &amp; We have Humanity Relation 

My condolences to their entire fami…",FALSE,0,NA,2020-05-02 17:42:05,FALSE,NA,"1256640113712513024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MonikaB36933895",54,TRUE,FALSE,NA,NA
"RT @FIFAWorldCup: #WorldCupAtHome | VOTE <U+0001F5F3><U+FE0F>

What was your favourite moment of <U+0001F1E9><U+0001F1EA> v <U+0001F1F3><U+0001F1F1>?

#WorldCup | #StayAtHome",FALSE,0,NA,2020-05-02 17:42:03,FALSE,NA,"1256640109354594304",NA,"<a href=""http://livescoresf.blogspot.com/"" rel=""nofollow"">Football Retweet Bot</a>","LiveOverload",15,TRUE,FALSE,NA,NA
"RT @akosuaamoo: Botswana with a population of less than 3 million people, is enforcing a strict lockdown. You need a Police permit to step…",FALSE,0,NA,2020-05-02 17:41:59,FALSE,NA,"1256640090299928576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kwesikwesi9",6,TRUE,FALSE,NA,NA
"RT @26Dakshamehta: <U+0001F44D><U+0001F60A>#KeepingFit while #StayAtHome 
#ThrivingNotSurviving @angelinajoy13  @kg_gma",FALSE,0,NA,2020-05-02 17:41:56,FALSE,NA,"1256640077121441795",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sonia_Noronha",1,TRUE,FALSE,NA,NA
"RT @whyteciaran: I live in such a pretty part of Dublin - all within 2km of our home #lucky #stayathome #lucan #royalcanalgreenway #royalca…",FALSE,0,NA,2020-05-02 17:41:54,FALSE,NA,"1256640071249408000",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","HostindublinCOM",2,TRUE,FALSE,NA,NA
"RT @bmarczewska: @Giorgio51589046 @martinis2018 @albertopetro2 @DavLucia @Rebeka80721106 @angela3nipoti1 @albert_cunill @eoff_sylvia @ducky…",FALSE,0,NA,2020-05-02 17:41:54,FALSE,NA,"1256640071182290945",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","agustin_gut",3,TRUE,FALSE,NA,NA
"RT @VisitGreecegr: Let's try out  Akis Petretzikis' Feta Phyllo Parcels with Honey recipe, shall we? <U+0001F963> #akiskitchen #akispetretzikis #fetap…",FALSE,0,NA,2020-05-02 17:41:52,FALSE,NA,"1256640059748515840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mohamedikou51",26,TRUE,FALSE,NA,NA
"RT @VisitGreecegr: Good morning. Crystal waters and a lush vegetation is what Agistri is all about. It's also a short distance from Athens.…",FALSE,0,NA,2020-05-02 17:41:48,FALSE,NA,"1256640042539405312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mohamedikou51",77,TRUE,FALSE,NA,NA
"How to balance a football on head like a pro <U+0001F60E><U+26BD><U+2665><U+FE0F>
https://t.co/GTWgEQlMWU
#FootballFocus #footballfreestyle
#skill… https://t.co/JxdPpjrDfm",FALSE,0,NA,2020-05-02 17:41:46,TRUE,NA,"1256640034037530627",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thakur7ankush",0,FALSE,FALSE,NA,NA
"RT @VisitGreecegr: It's time to sing with Marlis Petersen from her home in Koroni, Peloponnese <U+2764> 
#greecefromhome #staysafe #stayathome <U+0001F3B6><U+0001F3B5><U+0001F3A4>…",FALSE,0,NA,2020-05-02 17:41:44,FALSE,NA,"1256640028136083459",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mohamedikou51",16,TRUE,FALSE,NA,NA
